,contextFold,contrafold,e2efold,ipknot,mxfold,mxfold2,rna-state-inf,rna-structure,rnafold,spot-rna,ufold
6ZS9_1_XB,0.151,0.28,0.263,0.275,0.395,0.211,0.405,0.211,0.211,0.522,0.465
6ZSA_1_XB,0.146,0.271,0.256,0.267,0.383,0.205,0.393,0.205,0.205,0.549,0.452
6ZSB_1_XB,0.151,0.28,0.263,0.275,0.395,0.211,0.405,0.211,0.211,0.566,0.465
6ZSC_1_XB,0.146,0.271,0.256,0.267,0.383,0.205,0.393,0.205,0.205,0.549,0.452
6ZSD_1_XB,0.153,0.284,0.267,0.28,0.401,0.214,0.411,0.214,0.214,0.575,0.472
6ZSE_1_XB,0.149,0.275,0.259,0.271,0.389,0.208,0.399,0.208,0.208,0.557,0.458
6ZSG_1_XB,0.14,0.261,0.245,0.256,0.368,0.197,0.377,0.197,0.197,0.527,0.434
6ZTJ_1_AW,0.486,0.451,0.5,0.513,0.795,0.861,0.462,0.462,0.451,0.821,0.839
6ZTJ_1_AX,0.33,0.306,0.082,0.402,0.55,0.894,0.33,0.485,0.262,0.917,0.471
6ZTJ_1_BB,0.75,0.205,0.75,0.505,0.228,0.625,0.203,0.198,0.193,0.82,0.76
6ZTL_1_AW,0.439,0.399,0.452,0.451,0.701,0.76,0.408,0.408,0.399,0.762,0.74
6ZTL_1_AX,0.33,0.306,0.082,0.402,0.55,0.894,0.33,0.485,0.262,0.917,0.471
6ZTL_1_BB,0.762,0.209,0.762,0.513,0.232,0.635,0.206,0.201,0.196,0.833,0.773
6ZTM_1_AW,0.477,0.443,0.491,0.504,0.78,0.845,0.454,0.454,0.443,0.846,0.824
6ZTM_1_AX,0.315,0.293,0.08,0.395,0.539,0.877,0.315,0.476,0.251,0.899,0.45
6ZTM_1_BB,0.756,0.207,0.756,0.509,0.23,0.63,0.204,0.199,0.194,0.826,0.766
6ZTN_1_AW,0.52,0.483,0.491,0.55,0.78,0.845,0.495,0.495,0.483,0.825,0.824
6ZTN_1_AX,0.315,0.293,0.08,0.395,0.539,0.877,0.315,0.476,0.251,0.899,0.45
6ZTN_1_AZ,0.28,0.26,0.071,0.342,0.479,0.778,0.28,0.422,0.223,0.798,0.41
6ZTN_1_BB,0.75,0.205,0.75,0.505,0.228,0.625,0.203,0.198,0.193,0.82,0.76
6ZTO_1_AW,0.486,0.441,0.5,0.499,0.775,0.84,0.451,0.451,0.441,0.821,0.818
6ZTO_1_AX,0.301,0.281,0.079,0.378,0.529,0.861,0.301,0.467,0.241,0.882,0.442
6ZTO_1_BB,0.762,0.209,0.762,0.513,0.232,0.635,0.206,0.201,0.196,0.833,0.773
6ZTP_1_AW,0.486,0.441,0.5,0.499,0.775,0.84,0.451,0.451,0.441,0.821,0.818
6ZTP_1_AX,0.301,0.281,0.079,0.378,0.529,0.861,0.301,0.467,0.241,0.882,0.442
6ZTP_1_BB,0.762,0.209,0.762,0.513,0.232,0.635,0.206,0.201,0.196,0.833,0.773
6ZU1_1_AW,0.486,0.441,0.5,0.499,0.775,0.84,0.451,0.451,0.441,0.821,0.818
6ZU1_1_AX,0.301,0.281,0.079,0.378,0.529,0.861,0.301,0.467,0.241,0.882,0.442
6ZU1_1_BB,0.762,0.209,0.762,0.513,0.232,0.635,0.206,0.201,0.196,0.833,0.773
6ZU5_1_L70,0.631,0.607,0.736,0.428,0.242,0.615,0.249,0.043,0.607,0.742,0.736
6ZU9_1_1,0.613,0.566,0.067,0.485,0.582,0.613,0.306,0.268,0.613,0.754,0.582
6ZVH_1_x,0.607,0.587,0.672,0.596,0.46,0.566,0.587,0.363,0.607,0.696,0.689
6ZVI_1_d,0.748,0.42,0.748,0.585,0.525,0.748,0.215,0.358,0.21,0.789,0.748
6ZVI_1_e,0.698,0.68,0.698,0.518,0.698,0.698,0.317,0.211,0.698,0.729,0.698
6ZVK_1_d2,0.724,0.603,0.735,0.557,0.618,0.47,0.646,0.273,0.706,0.779,0.735
6ZVK_1_E1,0.125,0.0,0.0,0.311,0.0,0.113,0.0,0.0,0.0,0.245,0.232
6ZW3_1_M-N,0.791,1.0,0.316,0.866,0.866,0.866,0.707,0.707,0.866,0.935,0.707
6ZWU_1_M-N,0.791,1.0,0.316,0.866,0.866,0.866,0.707,0.707,0.866,0.935,0.707
6ZX5_1_K-L,0.791,1.0,0.316,0.866,0.866,0.866,0.707,0.707,0.866,0.935,0.707
6ZX8_1_K-L,0.745,0.943,0.298,0.816,0.816,0.816,0.667,0.667,0.816,0.882,0.667
6ZXZ_1_A,0.0,0.228,0.27,0.135,0.246,0.123,0.27,0.0,0.0,0.426,0.0
6ZXZ_1_B,0.0,0.228,0.27,0.135,0.246,0.123,0.27,0.0,0.0,0.426,0.0
6ZXZ_1_C,0.0,0.228,0.27,0.135,0.246,0.123,0.27,0.0,0.0,0.426,0.0
6ZYB_1_A,0.674,0.746,0.123,0.684,0.746,0.746,0.746,0.674,0.746,0.739,0.798
6ZYM_1_5,0.559,0.821,0.136,0.798,0.821,0.885,0.885,0.798,0.821,0.843,0.825
6ZYM_1_6,0.539,0.472,0.0,0.564,0.514,0.674,0.45,0.0,0.674,0.483,0.497
7A01_1_d2,0.724,0.603,0.735,0.557,0.618,0.47,0.646,0.273,0.706,0.78,0.735
7A01_1_E1,0.182,0.0,0.0,0.41,0.0,0.133,0.0,0.0,0.0,0.369,0.252
7A09_1_f,0.738,0.577,0.738,0.552,0.553,0.738,0.216,0.34,0.372,0.829,0.738
7A0R_1_Y,0.614,0.741,0.73,0.72,0.391,0.773,0.597,0.449,0.677,0.783,0.751
7A0S_1_Y,0.649,0.751,0.632,0.761,0.416,0.784,0.632,0.476,0.716,0.796,0.761
7A18_1_Y,0.633,0.71,0.571,0.72,0.405,0.722,0.616,0.471,0.708,0.726,0.698
7A3Y_1_A-B,0.546,1.0,0.236,0.913,0.913,0.913,0.913,0.866,0.913,0.957,0.913
7A5F_1_24,0.287,0.244,0.043,0.273,0.282,0.279,0.239,0.221,0.244,0.261,0.279
7A5F_1_B3,0.0,0.214,0.271,0.229,0.389,0.214,0.413,0.214,0.214,0.446,0.446
7A5F_1_C,0.287,0.244,0.043,0.273,0.282,0.279,0.239,0.221,0.244,0.261,0.279
7A5G_1_24,0.261,0.247,0.0,0.277,0.286,0.254,0.242,0.224,0.247,0.236,0.254
7A5G_1_B3,0.0,0.221,0.28,0.236,0.401,0.221,0.425,0.221,0.221,0.459,0.459
7A5G_1_C,0.261,0.247,0.0,0.277,0.286,0.254,0.242,0.224,0.247,0.236,0.254
7A5G_1_j,0.446,0.446,0.67,0.434,0.306,0.637,0.389,0.326,0.0,0.746,0.67
7A5H_1_24,0.257,0.251,0.0,0.28,0.289,0.251,0.245,0.226,0.251,0.234,0.251
7A5H_1_B,0.0,0.225,0.284,0.24,0.407,0.225,0.432,0.225,0.225,0.467,0.467
7A5I_1_94,0.275,0.261,0.0,0.292,0.301,0.268,0.255,0.236,0.261,0.249,0.268
7A5I_1_99,0.292,0.284,0.0,0.32,0.331,0.284,0.277,0.257,0.284,0.264,0.284
7A5I_1_B3,0.0,0.236,0.299,0.253,0.429,0.236,0.455,0.236,0.236,0.491,0.491
7A5I_1_X,0.268,0.261,0.0,0.292,0.301,0.261,0.255,0.236,0.261,0.243,0.261
7A5J_1_B,0.0,0.228,0.289,0.244,0.414,0.228,0.439,0.228,0.228,0.474,0.474
7A5J_1_G,0.261,0.254,0.0,0.286,0.296,0.254,0.247,0.23,0.254,0.236,0.254
7A5J_1_x,0.261,0.254,0.0,0.286,0.296,0.254,0.247,0.23,0.254,0.236,0.254
7A5K_1_24,0.257,0.251,0.0,0.28,0.289,0.251,0.245,0.226,0.251,0.234,0.251
7A5K_1_B3,0.0,0.214,0.271,0.229,0.389,0.214,0.413,0.214,0.214,0.446,0.446
7A5K_1_FE,0.257,0.251,0.0,0.28,0.289,0.251,0.245,0.226,0.251,0.234,0.251
7A5P_1_2,0.671,0.663,0.0,0.822,0.752,0.688,0.688,0.506,0.688,0.782,0.668
7A5P_1_5,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
7A9L_1_M-N,0.791,1.0,0.316,0.866,0.866,0.866,0.707,0.707,0.866,0.935,0.707
7A9N_1_K-L,0.791,1.0,0.316,0.866,0.866,0.866,0.707,0.707,0.866,0.935,0.707
7A9O_1_K-L,0.791,1.0,0.316,0.866,0.866,0.866,0.707,0.707,0.866,0.935,0.707
7A9P_1_M-N,0.791,1.0,0.316,0.866,0.866,0.866,0.707,0.707,0.866,0.935,0.707
7A9Q_1_K-L,0.791,1.0,0.316,0.866,0.866,0.866,0.707,0.707,0.866,0.935,0.707
7A9R_1_M-N,0.791,1.0,0.316,0.866,0.866,0.866,0.707,0.707,0.866,0.935,0.707
7A9S_1_K-L,0.791,1.0,0.316,0.866,0.866,0.866,0.707,0.707,0.866,0.935,0.707
7A9T_1_K-L,0.791,1.0,0.316,0.866,0.866,0.866,0.707,0.707,0.866,0.935,0.707
7A9W_1_B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7A9X_1_B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7AAP_1_T-P,0.894,0.949,0.224,0.894,0.949,0.949,0.894,0.894,0.894,0.949,0.949
7AAV_1_5,0.36,0.77,0.14,0.676,0.724,0.77,0.77,0.747,0.77,0.7,0.77
7AAV_1_6,0.564,0.519,0.0,0.564,0.564,0.564,0.564,0.564,0.564,0.564,0.519
7ABF_1_5,0.809,0.886,0.236,0.861,0.861,0.886,0.886,0.836,0.861,0.836,0.861
7ABF_1_6,0.501,0.501,0.0,0.683,0.602,0.816,0.745,0.293,0.745,0.683,0.522
7ABG_1_5,0.62,0.847,0.0,0.741,0.846,0.847,0.86,0.764,0.847,0.776,0.818
7ABH_1_2,0.57,0.739,0.0,0.674,0.674,0.533,0.674,0.57,0.674,0.674,0.603
7ABI_1_2-6,0.573,0.639,0.024,0.601,0.482,0.569,0.62,0.38,0.569,0.568,0.514
7ABI_1_5,0.599,0.804,0.0,0.687,0.773,0.804,0.816,0.718,0.804,0.729,0.773
7ABZ_1_3,0.777,0.197,0.777,0.515,0.219,0.472,0.194,0.189,0.185,0.831,0.777
7ABZ_1_7,0.672,0.339,0.072,0.365,0.354,0.672,0.365,0.689,0.309,0.694,0.5
7AC7_1_3,0.753,0.215,0.753,0.532,0.24,0.624,0.212,0.207,0.202,0.828,0.764
7AC7_1_7,0.307,0.286,0.08,0.385,0.539,0.877,0.307,0.476,0.245,0.899,0.45
7ACJ_1_3,0.726,0.22,0.726,0.547,0.246,0.616,0.217,0.211,0.206,0.805,0.738
7ACR_1_3,0.744,0.216,0.744,0.531,0.24,0.621,0.213,0.208,0.203,0.803,0.756
7ACS_1_B-C,0.756,1.0,0.0,0.845,0.845,0.845,0.845,0.756,0.845,0.926,0.926
7ADB_1_R,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7ADD_1_R,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7ADE_1_R,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7AJT_1_D4,0.071,0.435,0.0,0.243,0.278,0.48,0.331,0.196,0.383,0.304,0.376
7AJU_1_D4-D2,0.38,0.593,0.0,0.389,0.44,0.463,0.414,0.298,0.368,0.526,0.496
7AM2_1_R2-R5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7AOR_1_A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.053
7AQC_1_B,0.749,0.454,0.726,0.468,0.595,0.522,0.515,0.522,0.479,0.715,0.749
7AQC_1_P,0.778,0.244,0.135,0.254,0.778,0.778,0.26,0.249,0.249,0.835,0.74
7AQC_1_T,0.81,0.791,0.81,0.672,0.81,0.81,0.791,0.415,0.424,0.884,0.81
7AQD_1_B,0.749,0.454,0.726,0.468,0.595,0.522,0.515,0.522,0.479,0.715,0.749
7AQD_1_T,0.786,0.768,0.786,0.652,0.786,0.786,0.767,0.402,0.412,0.857,0.786
7AS8_1_2,0.786,0.235,0.445,0.337,0.731,0.786,0.235,0.21,0.24,0.822,0.786
7AS8_1_B,0.743,0.45,0.72,0.464,0.59,0.518,0.51,0.503,0.475,0.701,0.743
7AS9_1_2,0.743,0.406,0.743,0.397,0.743,0.743,0.406,0.389,0.232,0.811,0.743
7AS9_1_B,0.702,0.453,0.68,0.468,0.566,0.518,0.511,0.504,0.455,0.708,0.702
7ASA_1_2,0.761,0.802,0.0,0.802,0.546,0.802,0.802,0.802,0.802,0.845,0.546
7ASA_1_A,0.55,0.627,0.0,0.539,0.314,0.584,0.55,0.402,0.602,0.603,0.482
7ASE_1_1,0.753,0.753,0.753,0.753,0.596,0.753,0.753,0.735,0.753,0.838,0.753
7ASM_1_B,0.684,0.322,0.696,0.296,0.332,0.448,0.644,0.125,0.15,0.747,0.707
7ASN_1_B,0.418,0.192,0.161,0.227,0.214,0.393,0.347,0.36,0.354,0.552,0.328
7ASO_1_C,0.084,0.0,0.141,0.0,0.0,0.162,0.0,0.0,0.0,0.157,0.123
7ASP_1_3,0.209,0.0,0.32,0.0,0.048,0.29,0.045,0.0,0.022,0.369,0.285
7AZY_1_F,0.676,0.661,0.718,0.553,0.579,0.534,0.62,0.343,0.496,0.714,0.729
7B0Y_1_a,0.498,0.687,0.0,0.642,0.695,0.789,0.429,0.456,0.356,0.603,0.666
7B3B_1_T-P,0.816,0.882,0.385,0.882,0.882,0.882,0.882,0.882,0.882,0.943,1.0
7B3C_1_T-P,0.783,0.783,0.387,0.837,0.783,0.783,0.783,0.783,0.783,0.894,0.843
7B3D_1_T-P,0.894,1.0,0.365,0.949,0.949,0.949,0.949,0.949,0.949,1.0,1.0
7B5K_1_9,0.717,0.526,0.698,0.561,0.62,0.717,0.514,0.421,0.537,0.736,0.772
7B5K_1_B,0.768,0.21,0.768,0.517,0.234,0.64,0.208,0.202,0.198,0.84,0.779
7B5K_1_x,0.763,0.562,0.803,0.549,0.196,0.803,0.196,0.0,0.18,0.881,0.803
7B5K_1_z,0.786,0.135,0.786,0.206,0.179,0.786,0.0,0.599,0.0,0.857,0.786
7B7D_1_LB,0.687,0.671,0.73,0.562,0.588,0.542,0.63,0.348,0.504,0.725,0.741
7B7D_1_Sm,0.669,0.595,0.708,0.669,0.585,0.622,0.608,0.293,0.622,0.874,0.751
7B7D_1_Sn,0.669,0.595,0.708,0.669,0.585,0.622,0.608,0.595,0.622,0.891,0.751
7B9V_1_5,0.481,0.53,0.049,0.462,0.428,0.519,0.49,0.164,0.519,0.393,0.41
7BAH_1_C-D,0.816,0.894,0.149,0.816,0.816,0.816,0.816,0.775,0.816,0.856,0.894
7BAI_1_C-D,0.894,0.949,0.0,0.949,0.949,0.949,0.949,0.949,0.949,0.949,0.949
7BG9_1_B,0.141,0.197,0.02,0.171,0.08,0.202,0.0,0.176,0.199,0.159,0.424
7BGB_1_B,0.784,0.787,0.0,0.756,0.746,0.802,0.834,0.229,0.834,0.784,0.577
7BGD_1_A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7BHP_1_B,0.0,0.727,0.0,0.657,0.0,0.62,0.657,0.0,0.0,0.3,0.418
7BHP_1_L7,0.713,0.593,0.724,0.549,0.608,0.463,0.636,0.269,0.695,0.76,0.724
7BKP_1_X-Z,0.886,1.0,0.267,0.926,0.926,0.926,0.926,0.926,0.926,0.964,1.0
7BKQ_1_X-Y,0.931,1.0,0.098,0.931,0.931,0.931,0.894,0.931,0.931,0.966,1.0
7BL2_1_B,0.759,0.217,0.759,0.536,0.242,0.46,0.195,0.19,0.203,0.835,0.771
7BL3_1_B,0.775,0.212,0.775,0.522,0.236,0.479,0.191,0.186,0.199,0.847,0.785
7BL4_1_B,0.768,0.21,0.768,0.517,0.234,0.475,0.189,0.185,0.198,0.84,0.779
7BL5_1_B,0.7,0.219,0.7,0.489,0.244,0.401,0.197,0.192,0.205,0.783,0.712
7BL6_1_B,0.762,0.209,0.762,0.513,0.232,0.471,0.188,0.183,0.196,0.833,0.773
7BT6_1_3,0.596,0.607,0.642,0.472,0.52,0.455,0.571,0.256,0.438,0.613,0.655
7BTB_1_3,0.625,0.655,0.67,0.526,0.585,0.528,0.621,0.335,0.488,0.688,0.682
7BTB_1_6,0.472,0.682,0.0,0.71,0.682,0.682,0.566,0.657,0.682,0.682,0.657
7BV2_1_T-P,1.0,1.0,0.246,0.953,1.0,1.0,1.0,1.0,1.0,1.0,1.0
7BV8_1_B,0.768,0.21,0.768,0.517,0.234,0.64,0.208,0.202,0.198,0.84,0.779
7BZF_1_F-G,0.775,0.949,0.0,0.837,0.837,0.837,0.837,0.837,0.837,0.894,0.837
7C2K_1_F-G,0.761,0.897,0.0,0.756,0.713,0.761,0.645,0.645,0.761,0.761,0.806
7C79_1_A,0.62,0.588,0.065,0.523,0.522,0.564,0.564,0.448,0.591,0.543,0.62
7C7A_1_A,0.616,0.599,0.047,0.526,0.522,0.551,0.551,0.443,0.578,0.551,0.588
7C7L_1_C,0.473,0.672,0.0,0.784,0.482,0.638,0.577,0.627,0.569,0.672,0.661
7CHD_1_I,0.505,0.459,0.283,0.519,0.805,0.873,0.469,0.469,0.459,0.853,0.873
7CHD_1_J,0.495,0.45,0.277,0.508,0.789,0.856,0.46,0.46,0.45,0.836,0.856
7CPJ_1_9,0.798,0.766,0.798,0.782,0.816,0.798,0.746,0.213,0.444,0.87,0.798
7CPJ_1_B,0.741,0.188,0.741,0.489,0.209,0.68,0.185,0.183,0.176,0.814,0.752
7CPU_1_L7,0.718,0.598,0.729,0.553,0.613,0.466,0.641,0.271,0.701,0.784,0.729
7CPU_1_S6,0.63,0.572,0.748,0.585,0.69,0.748,0.256,0.374,0.402,0.77,0.748
7CPV_1_L7,0.718,0.598,0.729,0.553,0.613,0.466,0.641,0.271,0.701,0.784,0.729
7CPV_1_S6,0.528,0.48,0.646,0.491,0.588,0.646,0.175,0.287,0.315,0.671,0.646
7CTT_1_T-Q,0.968,0.968,0.0,0.968,0.968,0.968,0.968,0.935,0.935,1.0,1.0
7CXM_1_J-I,0.959,0.959,0.19,0.959,0.938,0.959,0.959,0.959,0.959,0.98,0.98
7CXN_1_J-I,0.861,0.861,0.17,0.861,0.842,0.861,0.861,0.861,0.861,0.88,0.88
7CYQ_1_J-I,0.959,0.98,0.067,0.98,0.959,0.98,0.98,0.98,0.98,0.98,0.98
7D12_1_A,0.866,0.866,0.204,0.866,0.866,0.866,0.707,0.707,0.866,0.935,0.935
7D2L_1_B,0.845,0.845,0.0,0.845,0.845,0.845,0.845,0.845,0.845,0.845,0.845
7D3J_1_B,0.845,0.845,0.0,0.845,0.845,0.845,0.845,0.845,0.845,0.845,0.845
7D4I_1_3A,0.468,0.569,0.073,0.633,0.526,0.364,0.543,0.305,0.554,0.625,0.548
7D4I_1_5A,0.643,0.636,0.0,0.681,0.535,0.43,0.219,0.5,0.43,0.643,0.541
7D5T_1_3A-5A,0.403,0.419,0.0,0.541,0.506,0.437,0.045,0.0,0.045,0.486,0.506
7D6Z_1_2,0.602,0.138,0.187,0.149,0.145,0.602,0.145,0.149,0.142,0.535,0.553
7D6Z_1_3,0.674,0.653,0.18,0.508,0.404,0.763,0.161,0.0,0.46,0.824,0.742
7D6Z_1_4,0.65,0.676,0.12,0.63,0.65,0.661,0.549,0.52,0.604,0.784,0.685
7D6Z_1_B,0.745,0.189,0.745,0.494,0.211,0.453,0.186,0.182,0.177,0.817,0.745
7D7V_1_A,0.0,0.853,0.242,0.503,0.0,0.853,0.853,0.0,0.853,0.587,0.783
7D7W_1_A,0.769,0.827,0.342,0.674,0.741,0.827,0.827,0.853,0.827,0.831,0.65
7D7X_1_A,0.769,0.827,0.342,0.674,0.741,0.827,0.827,0.853,0.827,0.831,0.65
7D7Y_1_A,0.769,0.827,0.342,0.674,0.741,0.827,0.827,0.853,0.827,0.831,0.65
7D7Z_1_A,0.769,0.827,0.342,0.674,0.741,0.827,0.827,0.853,0.827,0.831,0.65
7D80_1_a,0.697,0.179,0.697,0.454,0.2,0.429,0.179,0.172,0.17,0.747,0.697
7D80_1_X,0.428,0.114,0.21,0.123,0.12,0.428,0.12,0.12,0.117,0.422,0.389
7D80_1_y,0.593,0.576,0.183,0.487,0.365,0.628,0.122,0.0,0.438,0.677,0.645
7D80_1_Z,0.458,0.49,0.06,0.412,0.458,0.586,0.347,0.312,0.423,0.607,0.507
7D81_1_A,0.798,0.905,0.213,0.879,0.827,0.879,0.879,0.879,0.879,0.905,0.854
7D82_1_A,0.837,0.922,0.224,0.922,0.922,0.922,0.922,0.922,0.922,0.923,0.922
7D8C_1_B,0.68,0.745,0.0,0.745,0.745,0.745,0.745,0.745,0.745,0.745,0.745
7D8O_1_B,0.0,0.496,0.124,0.419,0.0,0.0,0.0,0.0,0.0,0.419,0.49
7D8O_1_D,0.0,0.462,0.115,0.39,0.0,0.0,0.0,0.0,0.0,0.39,0.43
7D8O_1_F,0.0,0.462,0.115,0.39,0.0,0.0,0.0,0.0,0.0,0.39,0.43
7D8O_1_H,0.0,0.462,0.115,0.39,0.0,0.0,0.0,0.0,0.0,0.39,0.456
7D8O_1_J,0.0,0.539,0.151,0.456,0.0,0.0,0.0,0.0,0.0,0.456,0.57
7D8O_1_L,0.0,0.478,0.12,0.404,0.0,0.0,0.0,0.0,0.0,0.404,0.472
7DCO_1_B,0.478,0.546,0.033,0.519,0.443,0.536,0.5,0.514,0.536,0.407,0.345
7DD4_8_A,0.931,0.645,0.0,0.671,0.894,0.931,0.931,0.894,0.931,0.931,0.931
7DFG_1_T-P,1.0,1.0,0.289,1.0,1.0,1.0,0.957,1.0,1.0,1.0,1.0
7DFH_1_T-P,0.882,0.943,0.333,0.943,0.943,0.943,0.882,0.882,0.943,0.943,0.943
7DLZ_1_X,0.728,0.889,0.103,0.761,0.827,0.795,0.827,0.827,0.674,0.827,0.736
7DLZ_1_Y,0.71,0.866,0.1,0.742,0.806,0.775,0.806,0.775,0.657,0.806,0.717
7DMQ_1_B-C,0.93,0.959,0.0,0.944,0.93,0.93,0.944,0.944,0.944,0.899,0.884
7DOI_1_T-P,0.957,1.0,0.258,0.957,1.0,1.0,0.957,1.0,1.0,1.0,1.0
7DOK_1_T-P,1.0,1.0,0.365,1.0,0.949,1.0,1.0,1.0,1.0,1.0,1.0
7DTE_1_F-G,0.947,1.0,0.139,0.965,0.947,0.947,0.965,0.965,0.965,0.983,1.0
7DUG_1_W-Y,0.452,0.492,0.0,0.539,0.405,0.539,0.539,0.539,0.492,0.492,0.492
7DUH_1_W,0.612,0.667,0.0,0.73,0.548,0.667,0.73,0.73,0.667,0.667,0.667
7DUI_1_W-Y,0.433,0.471,0.0,0.516,0.387,0.516,0.516,0.516,0.471,0.471,0.471
7DUJ_1_W-Y,0.452,0.492,0.0,0.539,0.405,0.539,0.539,0.539,0.492,0.492,0.492
7DUK_1_W-Y,0.474,0.516,0.0,0.566,0.424,0.566,0.566,0.566,0.516,0.516,0.516
7DUL_1_W-Y,0.474,0.516,0.0,0.566,0.424,0.566,0.566,0.566,0.516,0.516,0.516
7DVQ_1_B,0.84,0.924,0.0,0.874,0.807,0.891,0.891,0.874,0.891,0.857,0.891
7DVQ_1_F-H,0.243,0.402,0.0,0.236,0.329,0.471,0.219,0.446,0.21,0.236,0.325
7DWH_1_X,0.748,0.913,0.105,0.782,0.85,0.816,0.85,0.816,0.693,0.85,0.756
7DWH_1_Y,0.748,0.913,0.105,0.782,0.85,0.816,0.85,0.816,0.693,0.85,0.756
7E9E_1_A,0.0,0.0,0.077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7E9I_1_A,0.445,0.445,0.077,0.488,0.488,0.488,0.488,0.0,0.488,0.577,0.509
7EAF_1_A,0.643,0.637,0.0,0.599,0.631,0.626,0.599,0.487,0.648,0.68,0.727
7EAG_1_C-D-E-F-A-B,0.094,0.086,0.0,0.087,0.099,0.087,0.086,0.0,0.087,0.087,0.087
7ECV_1_M,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7EGQ_1_J-I,0.98,0.98,0.151,0.98,0.959,0.98,0.98,0.98,0.98,0.98,0.98
7EGQ_1_M-L,0.98,0.98,0.151,0.98,0.959,0.98,0.98,0.98,0.98,0.98,0.98
7EIZ_1_J-I,0.842,0.861,0.0,0.861,0.842,0.861,0.861,0.861,0.861,0.843,0.861
7EL1_1_B,0.667,0.894,0.0,0.791,0.727,0.65,0.868,0.843,0.868,0.896,0.843
7ELD_1_B,0.721,0.804,0.222,0.803,0.719,0.823,0.813,0.813,0.823,0.871,0.696
7ELE_1_G,0.732,0.804,0.141,0.816,0.745,0.843,0.83,0.83,0.843,0.87,0.793
7ELH_1_N-O,0.936,0.969,0.224,0.936,0.919,0.936,0.919,0.936,0.936,0.53,0.392
7ELH_1_P-Q,0.966,1.0,0.129,0.966,0.949,0.966,0.949,0.966,0.966,0.577,0.39
7ELH_1_R-S,0.983,1.0,0.0,0.983,0.957,0.975,0.983,0.0,0.983,0.365,0.41
7ELH_1_T-U,0.967,1.0,0.18,0.967,0.95,0.967,0.95,0.967,0.967,0.568,0.0
7ELP_1_A,0.707,0.707,0.0,0.674,0.603,0.684,0.606,0.532,0.684,0.739,0.684
7ELP_1_B,0.677,0.677,0.0,0.645,0.577,0.655,0.58,0.51,0.655,0.707,0.655
7ELQ_1_A,0.692,0.692,0.0,0.659,0.59,0.669,0.592,0.52,0.669,0.722,0.669
7ELQ_1_B,0.677,0.677,0.0,0.645,0.577,0.655,0.58,0.51,0.655,0.707,0.655
7ELR_1_A,0.692,0.692,0.0,0.659,0.59,0.669,0.592,0.52,0.669,0.722,0.669
7ELR_1_B,0.692,0.692,0.0,0.659,0.59,0.669,0.592,0.52,0.669,0.722,0.669
7ELS_1_A,0.707,0.707,0.0,0.674,0.603,0.684,0.606,0.532,0.684,0.739,0.684
7ELS_1_B,0.677,0.677,0.0,0.645,0.577,0.655,0.58,0.51,0.655,0.707,0.655
7EOG_1_A,0.0,0.0,0.069,0.0,0.598,0.734,0.734,0.272,0.734,0.591,0.658
7EOH_1_A,0.0,0.0,0.069,0.0,0.598,0.734,0.734,0.272,0.734,0.591,0.658
7EOI_1_A,0.0,0.0,0.258,0.192,0.617,0.745,0.745,0.745,0.745,0.58,0.722
7EOJ_1_A,0.0,0.0,0.071,0.0,0.61,0.748,0.748,0.277,0.748,0.569,0.671
7EOK_1_A,0.0,0.0,0.071,0.0,0.61,0.748,0.748,0.277,0.748,0.569,0.671
7EOL_1_A,0.0,0.0,0.071,0.0,0.61,0.748,0.748,0.277,0.748,0.569,0.671
7EOM_1_A,0.0,0.0,0.071,0.0,0.61,0.748,0.748,0.277,0.748,0.569,0.671
7EON_1_A,0.0,0.0,0.071,0.0,0.61,0.748,0.748,0.277,0.748,0.569,0.671
7EOO_1_A,0.0,0.0,0.071,0.0,0.61,0.748,0.748,0.277,0.748,0.569,0.671
7EOP_1_A,0.0,0.0,0.069,0.0,0.598,0.734,0.734,0.272,0.734,0.591,0.658
7EQJ_1_A,0.786,0.536,0.786,0.572,0.585,0.786,0.225,0.536,0.245,0.874,0.874
7EQJ_1_B,0.786,0.536,0.666,0.572,0.585,0.786,0.225,0.536,0.245,0.874,0.874
7EU0_1_O-R,0.0,0.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7EU9_1_B,0.845,0.845,0.0,0.845,0.845,0.845,0.845,0.845,0.845,0.845,0.845
7EZ0_1_N,0.71,0.663,0.136,0.69,0.559,0.616,0.578,0.553,0.57,0.585,0.637
