,contextFold,contrafold,e2efold,ipknot,mxfold,mxfold2,rna-state-inf,rna-structure,rnafold,spot-rna,ufold
6WD5_1_2,0.972,0.274,0.972,0.674,0.304,0.901,0.27,0.25,0.264,0.986,0.972
6WD5_1_5,0.976,0.952,0.976,0.794,0.976,0.976,0.512,0.976,0.976,1.0,0.976
6WD5_1_6,0.973,0.947,0.973,0.803,0.973,0.973,0.551,0.973,0.973,1.0,0.973
6WD5_1_7,0.956,0.578,0.956,0.696,0.688,0.956,0.956,0.933,0.956,0.957,0.956
6WD6_1_2,0.972,0.274,0.972,0.674,0.304,0.901,0.27,0.25,0.264,0.986,0.972
6WD6_1_5,0.976,0.952,0.976,0.794,0.976,0.976,0.512,0.976,0.976,1.0,0.976
6WD6_1_6,0.976,0.952,0.976,0.794,0.976,0.976,0.512,0.976,0.976,1.0,0.976
6WD6_1_7,1.0,0.601,1.0,0.732,0.72,1.0,1.0,0.976,1.0,1.0,1.0
6WD7_1_2,0.972,0.274,0.972,0.674,0.304,0.901,0.27,0.25,0.264,0.986,0.972
6WD7_1_5,1.0,1.0,1.0,0.813,1.0,1.0,0.524,1.0,1.0,1.0,1.0
6WD7_1_6,1.0,1.0,1.0,0.835,1.0,1.0,0.551,1.0,1.0,1.0,1.0
6WD7_1_7,1.0,0.601,1.0,0.732,0.72,1.0,1.0,0.976,1.0,1.0,1.0
6WD8_1_2,0.972,0.274,0.972,0.674,0.304,0.901,0.27,0.25,0.264,0.986,0.972
6WD8_1_5,1.0,1.0,1.0,0.813,1.0,1.0,0.524,1.0,1.0,1.0,1.0
6WD8_1_6,1.0,1.0,1.0,0.813,1.0,1.0,0.524,1.0,1.0,1.0,1.0
6WD8_1_7,0.976,0.634,0.976,0.732,0.72,0.976,0.976,0.951,0.976,0.952,0.976
6WD9_1_2,0.972,0.274,0.972,0.674,0.304,0.901,0.27,0.25,0.264,0.986,0.972
6WD9_1_5,1.0,1.0,1.0,0.813,1.0,1.0,0.524,1.0,1.0,1.0,1.0
6WD9_1_6,0.976,0.952,0.976,0.794,0.976,0.976,0.512,0.976,0.976,1.0,0.976
6WD9_1_7,0.977,0.558,0.977,0.682,0.704,0.977,0.977,0.953,0.977,1.0,0.977
6WDA_1_2,0.972,0.274,0.972,0.674,0.304,0.901,0.27,0.25,0.264,0.986,0.972
6WDA_1_5,1.0,1.0,1.0,0.813,1.0,1.0,0.524,1.0,1.0,1.0,1.0
6WDA_1_6,1.0,1.0,1.0,0.813,1.0,1.0,0.524,1.0,1.0,1.0,1.0
6WDA_1_7,0.956,0.578,0.956,0.696,0.688,0.956,0.956,0.933,0.956,0.957,0.956
6WDB_1_2,0.972,0.274,0.972,0.674,0.304,0.901,0.27,0.25,0.264,0.986,0.972
6WDB_1_5,1.0,1.0,1.0,0.813,1.0,1.0,0.524,1.0,1.0,1.0,1.0
6WDB_1_6,0.976,0.952,0.976,0.794,0.976,0.976,0.512,0.976,0.976,1.0,0.976
6WDB_1_7,0.977,0.558,0.977,0.682,0.704,0.977,0.977,0.953,0.977,1.0,0.977
6WDC_1_2,0.971,0.286,0.971,0.663,0.319,0.899,0.282,0.261,0.274,0.986,0.971
6WDC_1_5,1.0,1.0,1.0,0.813,1.0,1.0,0.524,1.0,1.0,1.0,1.0
6WDC_1_6,0.976,0.952,0.976,0.794,0.976,0.976,0.512,0.976,0.976,1.0,0.976
6WDC_1_7,0.977,0.558,0.977,0.682,0.704,0.977,0.977,0.953,0.977,1.0,0.977
6WDD_1_2,0.972,0.274,0.972,0.674,0.304,0.901,0.27,0.25,0.264,0.986,0.972
6WDD_1_5,1.0,1.0,1.0,0.813,1.0,1.0,0.524,1.0,1.0,1.0,1.0
6WDD_1_6,0.976,0.952,0.976,0.794,0.976,0.976,0.512,0.976,0.976,1.0,0.976
6WDD_1_7,0.977,0.558,0.977,0.682,0.704,0.977,0.977,0.953,0.977,1.0,0.977
6WDE_1_2,0.972,0.274,0.972,0.674,0.304,0.901,0.27,0.25,0.264,0.986,0.972
6WDE_1_5,1.0,1.0,1.0,0.813,1.0,1.0,0.524,1.0,1.0,1.0,1.0
6WDE_1_6,1.0,1.0,1.0,0.813,1.0,1.0,0.524,1.0,1.0,1.0,1.0
6WDE_1_7,0.956,0.578,0.956,0.696,0.688,0.956,0.956,0.933,0.956,0.957,0.956
6WDF_1_2,0.971,0.254,0.971,0.663,0.282,0.899,0.25,0.229,0.244,0.986,0.971
6WDF_1_5,0.976,0.952,0.976,0.794,0.976,0.976,0.512,0.976,0.976,1.0,0.976
6WDF_1_7,1.0,0.595,1.0,0.703,0.723,1.0,1.0,1.0,1.0,1.0,1.0
6WDG_1_2,0.971,0.254,0.971,0.663,0.282,0.899,0.25,0.229,0.244,0.986,0.971
6WDG_1_5,1.0,1.0,1.0,0.814,1.0,1.0,0.556,1.0,1.0,1.0,1.0
6WDG_1_7,0.976,0.537,0.976,0.667,0.688,0.976,0.976,0.976,0.976,1.0,0.976
6WDH_1_2,0.971,0.286,0.971,0.663,0.319,0.899,0.282,0.261,0.274,0.986,0.971
6WDH_1_5,1.0,1.0,1.0,0.813,1.0,1.0,0.524,1.0,1.0,1.0,1.0
6WDH_1_6,0.975,0.95,0.975,0.813,0.975,0.975,0.537,0.975,0.975,1.0,0.975
6WDH_1_7,0.956,0.578,0.956,0.696,0.688,0.956,0.956,0.933,0.956,0.957,0.956
6WDI_1_2,0.971,0.286,0.971,0.663,0.319,0.899,0.282,0.261,0.274,0.986,0.971
6WDI_1_5,0.976,0.952,0.976,0.794,0.976,0.976,0.512,0.976,0.976,1.0,0.976
6WDI_1_6,0.976,0.952,0.976,0.794,0.976,0.976,0.512,0.976,0.976,1.0,0.976
6WDI_1_7,0.977,0.62,0.977,0.744,0.704,0.977,0.977,0.953,0.977,0.955,0.977
6WDJ_1_2,0.986,0.278,0.986,0.683,0.309,0.928,0.274,0.254,0.267,1.0,0.986
6WDJ_1_5,1.0,1.0,1.0,0.813,1.0,1.0,0.524,1.0,1.0,1.0,1.0
6WDJ_1_6,0.976,0.952,0.976,0.794,0.976,0.976,0.512,0.976,0.976,1.0,0.976
6WDJ_1_7,0.956,0.578,0.956,0.696,0.688,0.956,0.956,0.933,0.956,0.957,0.956
6WDK_1_2,0.971,0.254,0.971,0.663,0.282,0.899,0.25,0.229,0.244,0.986,0.971
6WDK_1_5,0.976,0.952,0.976,0.794,0.976,0.976,0.512,0.976,0.976,1.0,0.976
6WDK_1_6,0.976,0.952,0.976,0.794,0.976,0.976,0.512,0.976,0.976,1.0,0.976
6WDK_1_7,0.977,0.558,0.977,0.682,0.704,0.977,0.977,0.953,0.977,1.0,0.977
6WDL_1_2,0.972,0.274,0.972,0.674,0.304,0.901,0.27,0.25,0.264,0.986,0.972
6WDL_1_5,1.0,1.0,1.0,0.813,1.0,1.0,0.524,1.0,1.0,1.0,1.0
6WDL_1_6,1.0,1.0,1.0,0.813,1.0,1.0,0.524,1.0,1.0,1.0,1.0
6WDL_1_7,0.956,0.578,0.956,0.696,0.688,0.956,0.956,0.933,0.956,0.957,0.956
6WDM_1_2,0.972,0.274,0.972,0.674,0.304,0.901,0.27,0.25,0.264,0.986,0.972
6WDM_1_5,0.976,0.952,0.976,0.794,0.976,0.976,0.512,0.976,0.976,1.0,0.976
6WDM_1_6,1.0,1.0,1.0,0.813,1.0,1.0,0.524,1.0,1.0,1.0,1.0
6WDM_1_7,0.956,0.578,0.956,0.696,0.688,0.956,0.956,0.933,0.956,0.957,0.956
6WJR_1_X,0.3,0.747,0.0,0.577,0.807,0.842,0.493,0.734,0.734,0.842,1.0
6WJS_1_X,0.328,0.668,0.0,0.653,0.775,0.662,0.41,0.693,0.693,0.795,1.0
6WLH_15_B,0.894,0.894,0.129,0.894,0.837,0.894,0.894,0.894,0.894,0.894,0.783
6WLJ_3_A,0.959,0.98,0.0,0.98,0.959,0.98,0.98,0.98,0.98,0.98,0.826
6WLK_11_A,0.969,0.99,0.0,0.99,0.969,0.99,0.99,0.99,0.99,0.99,0.834
6WLL_10_A,0.66,0.58,0.0,0.69,0.665,0.74,0.636,0.259,0.377,0.809,0.781
6WLM_15_A,0.646,0.559,0.0,0.667,0.65,0.724,0.623,0.251,0.364,0.794,0.764
6WLQ_3_A,0.199,0.291,0.0,0.506,0.809,0.407,0.733,0.249,0.291,0.693,0.73
6WLR_9_A,0.215,0.309,0.0,0.518,0.804,0.386,0.764,0.265,0.309,0.704,0.745
6WLS_11_A,0.877,0.842,0.175,0.865,0.709,0.767,0.727,0.679,0.719,0.719,0.824
6WLT_14_A,0.793,0.899,0.065,0.917,0.862,0.978,0.905,0.721,0.897,0.812,0.783
6WLU_5_A,0.793,0.913,0.065,0.917,0.862,0.978,0.905,0.721,0.897,0.819,0.798
6WNW_1_5,0.976,0.952,0.976,0.794,0.976,0.976,0.512,0.976,0.976,1.0,0.976
6WNW_1_7,0.977,0.558,0.977,0.682,0.704,0.977,0.977,0.953,0.977,1.0,0.977
6WOO_1_3,1.0,1.0,1.0,1.0,0.635,1.0,0.501,1.0,1.0,1.0,1.0
6WOO_1_7,0.874,0.904,0.959,0.742,0.756,0.703,0.849,0.838,0.684,0.945,0.973
6WPI_1_B,0.669,0.923,0.0,0.923,0.669,0.961,0.769,0.769,0.769,0.923,0.769
6WPI_1_C,1.0,1.0,0.333,1.0,0.816,1.0,1.0,1.0,1.0,1.0,1.0
6WQN_1_2,0.858,0.636,0.798,0.603,0.0,0.818,0.0,0.0,0.0,0.818,0.783
6WQQ_1_2,0.833,0.541,0.719,0.544,0.068,0.703,0.056,0.0,0.0,0.811,0.791
6WRS_1_2,0.759,0.467,0.602,0.467,0.0,0.667,0.0,0.0,0.0,0.733,0.71
6WRU_1_2,0.811,0.526,0.736,0.509,0.064,0.684,0.054,0.0,0.051,0.789,0.769
6WTL_1_A,0.867,0.761,0.045,0.642,0.738,0.501,0.743,0.304,0.472,0.833,0.802
6WTR_1_A,0.862,0.555,0.042,0.577,0.53,0.508,0.525,0.251,0.508,0.781,0.691
6WU9_1_B,0.983,0.517,0.965,0.491,0.842,0.858,0.877,0.877,0.897,0.966,0.965
6WUA_1_a,0.911,0.683,0.593,0.725,0.617,0.689,0.66,0.463,0.581,0.425,0.711
6WW6_1_C,0.866,0.866,0.0,0.866,0.866,0.866,0.866,0.866,0.866,0.0,1.0
6WW6_1_D,1.0,1.0,0.258,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
6WY2_1_B-C,0.866,1.0,0.0,0.668,0.474,0.866,0.866,0.791,0.866,0.408,0.0
6WY2_1_D-E,0.866,1.0,0.0,0.668,0.474,0.866,0.866,0.791,0.866,0.408,0.0
6WY3_1_A-B,0.866,1.0,0.0,0.668,0.474,0.866,0.866,0.791,0.866,0.408,0.0
6WY3_1_C-D,0.866,1.0,0.0,0.668,0.474,0.866,0.866,0.791,0.866,0.408,0.0
6WYV_1_J,0.969,0.239,0.969,0.661,0.263,0.625,0.235,0.239,0.232,0.985,0.969
6WZR_1_A,0.837,0.607,0.0,0.949,0.777,0.592,0.538,0.581,0.866,1.0,0.707
6WZR_1_B,0.63,0.728,0.217,0.84,0.6,0.642,0.658,0.658,0.642,0.941,0.69
6WZS_1_A,0.837,0.447,0.0,0.62,0.777,0.837,0.581,0.258,0.866,1.0,0.707
6WZS_1_B,0.596,0.653,0.0,0.764,0.553,0.568,0.596,0.464,0.464,0.895,0.7
6X5M_1_r,1.0,1.0,0.298,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
6X5M_1_R,1.0,1.0,0.298,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
6X5N_1_r,1.0,1.0,0.298,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
6X5N_1_R,1.0,1.0,0.298,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
6X6T_1_A,0.0,0.513,1.0,0.537,0.759,1.0,0.524,0.334,0.524,1.0,1.0
6X6T_1_B,1.0,0.463,1.0,0.487,0.73,1.0,0.474,1.0,0.474,1.0,1.0
6X6T_1_d,0.971,0.254,0.971,0.663,0.282,0.853,0.25,0.254,0.244,0.986,0.971
6X7F_1_A,0.0,0.513,1.0,0.537,0.759,1.0,0.524,0.334,0.524,1.0,1.0
6X7F_1_B,1.0,0.463,1.0,0.487,0.73,1.0,0.474,1.0,0.474,1.0,1.0
6X7F_1_d,0.971,0.254,0.971,0.663,0.282,0.853,0.25,0.254,0.244,0.986,0.971
6X7K_1_A,0.0,0.513,1.0,0.537,0.759,1.0,0.524,0.334,0.524,1.0,1.0
6X7K_1_B,1.0,0.463,1.0,0.487,0.73,1.0,0.474,1.0,0.474,1.0,1.0
6X7K_1_d,0.971,0.254,0.971,0.663,0.282,0.853,0.25,0.254,0.244,0.986,0.971
6X9Q_1_A,0.0,0.513,1.0,0.537,0.759,1.0,0.524,0.334,0.524,1.0,1.0
6X9Q_1_B,1.0,0.463,1.0,0.487,0.73,1.0,0.474,1.0,0.474,1.0,1.0
6X9Q_1_d,0.971,0.254,0.971,0.663,0.282,0.853,0.25,0.254,0.244,0.986,0.971
6XA1_1_Bv,0.7,0.343,0.153,0.353,0.364,0.353,0.353,0.0,0.343,0.564,0.389
6XA1_1_L7,0.972,0.822,0.972,0.747,0.838,0.639,0.845,0.915,0.944,0.972,0.972
6XB7_3_A,0.929,0.929,0.109,0.929,0.929,1.0,1.0,0.964,1.0,0.929,1.0
6XDQ_1_A,0.0,0.513,1.0,0.537,0.759,1.0,0.524,0.334,0.524,1.0,1.0
6XDQ_1_B,1.0,0.463,1.0,0.487,0.73,1.0,0.474,1.0,0.474,1.0,1.0
6XDQ_1_d,0.971,0.254,0.971,0.663,0.282,0.853,0.25,0.254,0.244,0.986,0.971
6XDR_1_A,0.0,0.513,1.0,0.537,0.759,1.0,0.524,0.334,0.524,1.0,1.0
6XDR_1_B,1.0,0.463,1.0,0.487,0.73,1.0,0.474,1.0,0.474,1.0,1.0
6XDR_1_d,0.971,0.254,0.971,0.663,0.282,0.853,0.25,0.254,0.244,0.986,0.971
6XEZ_1_T-P,0.985,0.985,0.343,0.985,0.97,0.97,0.985,0.985,0.985,1.0,1.0
6XGF_1_A,0.0,0.513,1.0,0.537,0.759,1.0,0.524,0.334,0.524,1.0,1.0
6XGF_1_B,1.0,0.463,1.0,0.487,0.73,1.0,0.474,1.0,0.474,1.0,1.0
6XGF_1_d,0.971,0.254,0.971,0.663,0.282,0.853,0.25,0.254,0.244,0.986,0.971
6XH0_1_D,0.894,0.949,0.316,0.949,0.894,0.949,0.949,0.894,0.949,1.0,0.949
6XH1_1_D,0.894,0.949,0.283,0.9,0.894,0.949,0.949,0.894,0.949,1.0,0.949
6XH2_1_D,0.894,0.949,0.316,0.949,0.894,0.949,0.949,0.894,0.949,1.0,0.949
6XH3_1_D,0.894,0.949,0.283,0.9,0.894,0.949,0.949,0.894,0.949,1.0,0.949
6XHV_1_1B,0.973,0.795,0.944,0.865,0.738,0.973,0.702,0.757,0.757,0.986,0.944
6XHV_1_1w,0.976,0.333,0.082,0.419,0.35,0.976,0.286,0.25,0.293,0.951,0.524
6XHV_1_1x,0.566,0.501,0.276,0.751,0.551,0.976,0.512,0.976,0.976,0.927,0.976
6XHV_1_1y,0.976,0.333,0.0,0.419,0.35,0.976,0.286,0.951,0.293,0.976,0.524
6XHV_1_2B,0.972,0.789,0.943,0.861,0.73,0.972,0.693,0.269,0.75,0.986,0.943
6XHV_1_2w,0.289,0.3,0.085,0.381,0.271,0.3,0.25,0.25,0.25,0.759,0.513
6XHV_1_2x,0.566,0.501,0.276,0.751,0.551,0.976,0.512,0.976,0.976,0.927,0.976
6XHV_1_2y,0.327,0.333,0.077,0.41,0.35,0.333,0.286,0.244,0.286,0.845,0.429
6XHW_1_1B,0.973,0.795,0.944,0.865,0.738,0.973,0.702,0.757,0.757,0.986,0.944
6XHW_1_1w,0.976,0.333,0.082,0.419,0.35,0.976,0.286,0.25,0.293,0.951,0.524
6XHW_1_1x,0.566,0.501,0.276,0.751,0.551,0.976,0.512,0.976,0.976,0.927,0.976
6XHW_1_1y,1.0,0.368,0.0,0.462,0.379,1.0,0.316,0.973,0.324,1.0,0.564
6XHW_1_2B,0.972,0.789,0.943,0.861,0.761,0.972,0.693,0.269,0.75,0.986,0.943
6XHW_1_2w,0.289,0.3,0.085,0.381,0.271,0.3,0.25,0.25,0.25,0.759,0.513
6XHW_1_2x,0.566,0.501,0.276,0.751,0.551,0.976,0.512,0.976,0.976,0.927,0.976
6XHW_1_2y,0.327,0.333,0.077,0.41,0.35,0.333,0.286,0.244,0.286,0.845,0.429
6XHX_1_1B,0.973,0.795,0.944,0.865,0.738,0.973,0.702,0.757,0.757,0.986,0.944
6XHX_1_2B,0.973,0.795,0.944,0.865,0.738,0.973,0.702,0.757,0.757,0.986,0.944
6XHY_1_1B,0.973,0.8,0.946,0.868,0.746,0.974,0.711,0.747,0.763,0.987,0.946
6XHY_1_1w,0.976,0.333,0.082,0.419,0.35,0.976,0.286,0.25,0.293,0.951,0.524
6XHY_1_1x,0.566,0.501,0.276,0.751,0.551,0.976,0.512,0.976,0.976,0.927,0.976
6XHY_1_1y,1.0,0.368,0.0,0.462,0.379,1.0,0.316,0.973,0.324,1.0,0.564
6XHY_1_2B,0.973,0.795,0.944,0.865,0.738,0.973,0.702,0.291,0.757,0.986,0.944
6XHY_1_2w,0.289,0.3,0.085,0.381,0.271,0.3,0.25,0.25,0.25,0.759,0.513
6XHY_1_2x,0.566,0.501,0.276,0.751,0.551,0.976,0.512,0.976,0.976,0.927,0.976
6XHY_1_2y,0.327,0.333,0.077,0.41,0.35,0.333,0.286,0.244,0.286,0.845,0.429
6XII_1_A,0.0,0.513,1.0,0.537,0.759,1.0,0.524,0.334,0.524,1.0,1.0
6XII_1_B,1.0,0.463,1.0,0.487,0.73,1.0,0.474,1.0,0.474,1.0,1.0
6XII_1_d,0.971,0.254,0.971,0.663,0.282,0.853,0.25,0.254,0.244,0.986,0.971
6XIJ_1_A,0.0,0.513,1.0,0.537,0.759,1.0,0.524,0.334,0.524,1.0,1.0
6XIJ_1_B,1.0,0.463,1.0,0.487,0.73,1.0,0.474,1.0,0.474,1.0,1.0
6XIJ_1_d,0.971,0.254,0.971,0.663,0.282,0.853,0.25,0.254,0.244,0.986,0.971
6XIQ_1_3,0.91,0.948,0.965,0.77,0.834,0.793,0.893,0.877,0.734,0.965,0.983
6XIQ_1_AX,0.97,0.97,0.97,0.706,0.97,0.97,0.219,0.25,0.97,0.97,1.0
6XIQ_1_AZ,0.973,0.973,0.973,0.737,0.973,0.973,0.265,0.223,0.973,0.973,1.0
6XIR_1_3,0.901,0.904,0.959,0.742,0.78,0.703,0.849,0.838,0.684,0.917,0.973
6XIR_1_AX,0.951,0.976,0.976,0.762,0.976,0.976,0.233,0.195,0.976,0.976,0.976
6XIR_1_AZ,0.951,0.976,0.976,0.762,0.976,0.976,0.233,0.195,0.976,0.976,0.976
6XJQ_1_A,0.73,0.857,0.083,0.784,0.791,0.972,0.73,0.0,0.972,0.73,0.304
6XJQ_1_B,0.73,0.857,0.083,0.784,0.791,0.972,0.73,0.972,0.972,0.73,0.304
6XJW_1_A,0.73,0.857,0.083,0.784,0.791,0.972,0.73,0.0,0.972,0.73,0.304
6XJW_1_B,0.73,0.857,0.083,0.784,0.791,0.972,0.73,0.972,0.972,0.73,0.304
6XJY_1_A,0.73,0.857,0.083,0.784,0.791,0.972,0.73,0.0,0.972,0.73,0.304
6XJY_1_B,0.73,0.857,0.083,0.784,0.791,0.972,0.73,0.972,0.972,0.73,0.304
6XJZ_1_A,0.73,0.857,0.083,0.784,0.791,0.972,0.73,0.0,0.972,0.73,0.304
6XJZ_1_B,0.73,0.857,0.083,0.784,0.791,0.972,0.73,0.972,0.972,0.73,0.304
6XKN_1_A,0.707,0.706,0.0,0.77,0.698,0.5,0.775,0.642,0.354,0.943,0.843
6XKO_1_A,0.694,0.668,0.052,0.732,0.66,0.456,0.869,0.0,0.302,0.906,0.725
6XMF_1_C,0.799,0.942,0.047,0.878,0.831,0.926,0.926,0.663,0.926,0.799,0.928
6XMG_1_C,0.639,0.942,0.049,0.941,0.831,0.941,0.941,0.683,0.926,0.628,0.88
6XN3_1_R-T,0.976,1.0,0.132,0.976,0.976,0.976,0.976,0.976,0.976,1.0,1.0
6XN4_1_R-T,0.258,0.258,0.0,0.258,0.258,0.258,0.258,0.258,0.258,0.258,0.258
6XN7_1_R-T,1.0,1.0,0.0,1.0,0.953,0.977,1.0,1.0,1.0,1.0,1.0
6XQB_1_F-E,0.845,0.926,0.0,0.926,0.926,0.845,0.926,0.926,0.926,0.926,1.0
6XQD_1_1B,0.973,0.795,0.944,0.865,0.738,0.973,0.702,0.757,0.757,0.986,0.944
6XQD_1_1x,0.566,0.501,0.197,0.751,0.551,0.976,0.512,0.976,0.976,0.952,0.976
6XQD_1_2B,0.971,0.783,0.941,0.857,0.753,0.971,0.683,0.247,0.743,0.986,0.941
6XQD_1_2x,0.566,0.501,0.197,0.751,0.551,0.976,0.512,0.976,0.976,0.952,0.976
6XQE_1_1B,0.973,0.8,0.946,0.868,0.746,0.974,0.711,0.747,0.763,0.987,0.946
6XQE_1_1x,0.566,0.501,0.197,0.751,0.551,0.976,0.512,0.976,0.976,0.952,0.976
6XQE_1_2B,0.971,0.812,0.941,0.857,0.753,0.971,0.703,0.278,0.771,0.986,0.941
6XQE_1_2x,0.566,0.501,0.197,0.751,0.551,0.976,0.512,0.976,0.976,0.952,0.976
6XRZ_6_A,0.289,0.788,0.105,0.709,0.718,0.802,0.727,0.772,0.363,0.802,0.655
6XU6_1_A7,0.953,0.594,0.969,0.594,0.592,0.563,0.769,0.582,0.769,0.922,0.969
6XU7_1_A7,0.848,0.644,0.867,0.678,0.632,0.61,0.8,0.61,0.8,0.848,0.867
6XU7_1_B,0.829,0.462,1.0,0.513,0.487,0.723,0.331,0.27,0.451,1.0,1.0
6XU8_1_A7,0.949,0.61,0.966,0.61,0.609,0.587,0.8,0.597,0.8,0.949,0.966
6XWJ_1_A,1.0,1.0,0.0,0.943,1.0,1.0,0.943,0.943,1.0,1.0,1.0
6XWW_1_A,0.935,1.0,0.0,0.935,1.0,1.0,1.0,0.935,1.0,0.935,1.0
6XXA_1_A,1.0,1.0,0.0,0.943,1.0,1.0,0.943,0.943,1.0,1.0,1.0
6XXB_1_A,0.935,1.0,0.0,0.935,1.0,1.0,1.0,0.935,1.0,0.935,1.0
6XYW_1_3,0.857,0.706,0.6,0.707,0.413,0.706,0.306,0.529,0.612,0.735,0.588
6XZ7_1_B,0.972,0.274,0.972,0.674,0.304,0.857,0.27,0.274,0.264,0.986,0.972
6XZ7_1_f,0.566,0.501,0.197,0.751,0.551,0.976,0.512,0.976,0.976,0.952,0.976
6XZ7_1_g,0.458,0.458,0.075,0.548,0.497,0.972,0.476,0.236,0.476,0.791,0.504
6XZA_1_B2,0.972,0.274,0.972,0.674,0.304,0.857,0.27,0.274,0.264,0.986,0.972
6XZA_1_f2,0.566,0.501,0.197,0.751,0.551,0.976,0.512,0.976,0.976,0.952,0.976
6XZB_1_B2,0.972,0.274,0.972,0.674,0.304,0.857,0.27,0.274,0.264,0.986,0.972
6XZB_1_f2,0.566,0.501,0.197,0.751,0.551,0.976,0.512,0.976,0.976,0.952,0.976
6XZB_1_g2,0.458,0.458,0.075,0.548,0.497,0.972,0.476,0.236,0.476,0.791,0.504
6XZD_1_IN1,0.0,0.816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6XZG_1_IN1,0.0,0.816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.707,0.0
6XZP_1_IN1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6XZQ_1_I,0.0,0.816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.707,0.0
6XZR_1_IN1,0.0,0.816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.707,0.0
6Y0C_1_IN1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6Y0G_1_B4,0.973,0.526,0.973,0.632,0.688,0.973,0.973,0.973,0.973,1.0,0.973
6Y0G_1_D4,0.976,0.571,0.976,0.667,0.72,0.976,0.976,0.951,0.976,1.0,0.976
6Y0G_1_L7,0.97,0.812,0.97,0.733,0.845,0.618,0.836,0.91,0.941,0.971,0.97
6Y0T_1_A,0.913,1.0,0.0,0.913,1.0,1.0,1.0,0.913,1.0,1.0,1.0
6Y0T_1_B,0.913,1.0,0.0,0.913,1.0,1.0,1.0,0.913,1.0,1.0,1.0
6Y0Y_1_A,1.0,1.0,0.0,0.913,1.0,1.0,1.0,0.913,0.833,1.0,1.0
6Y2L_1_B4,0.975,0.55,0.975,0.65,0.705,0.975,0.975,0.975,0.975,1.0,0.975
6Y2L_1_L7,0.971,0.817,0.971,0.74,0.85,0.629,0.841,0.912,0.943,0.971,0.971
6Y3G_1_F,0.878,0.524,0.154,0.524,0.582,0.976,0.551,0.327,0.342,0.845,0.818
6Y4B_1_F,0.37,0.524,0.082,0.512,0.6,0.976,0.566,0.37,0.342,0.926,0.571
6Y50_1_2,0.647,0.74,0.0,0.784,0.294,0.0,0.588,0.686,0.877,0.555,0.877
6Y53_1_2,0.667,0.792,0.0,0.542,0.73,0.792,0.792,0.809,0.792,0.73,0.674
6Y57_1_B4,0.89,0.801,1.0,0.821,0.973,1.0,0.316,0.541,0.579,1.0,1.0
6Y57_1_D4,1.0,0.577,0.63,0.603,0.707,1.0,0.603,0.603,0.577,1.0,1.0
6Y57_1_L7,0.971,0.817,0.971,0.74,0.85,0.629,0.841,0.912,0.943,0.971,0.971
6Y5Q_1_2,0.217,0.697,0.047,0.715,0.54,0.668,0.515,0.658,0.648,0.735,0.446
6Y69_1_B,0.972,0.274,0.972,0.674,0.304,0.901,0.27,0.25,0.264,0.986,0.972
6Y69_1_w,0.975,0.872,0.645,0.783,0.975,0.975,0.975,0.975,0.975,0.975,0.975
6Y6X_1_L7,0.972,0.822,0.972,0.747,0.838,0.639,0.845,0.93,0.944,0.972,0.972
6YAL_1_1,0.872,0.81,0.759,0.81,0.923,1.0,0.715,0.597,0.632,1.0,1.0
6YAM_1_1,0.872,0.81,0.759,0.81,0.923,1.0,0.715,0.597,0.632,1.0,1.0
6YAN_1_1,0.872,0.81,0.759,0.81,0.923,1.0,0.715,0.597,0.632,1.0,1.0
6YBV_1_w,0.889,0.843,1.0,0.843,0.944,1.0,0.324,0.629,0.629,1.0,1.0
6YDP_1_AV,0.97,0.63,0.439,0.642,0.383,1.0,0.63,0.63,0.63,0.91,0.939
6YDP_1_BB,0.946,0.919,0.347,0.803,0.553,0.631,0.595,0.674,0.595,0.947,0.973
6YDW_1_AV,0.972,0.588,0.426,0.624,0.373,1.0,0.588,0.588,0.588,0.857,0.913
6YDW_1_AY,0.972,0.588,0.426,0.624,0.373,1.0,0.588,0.588,0.588,0.857,0.913
6YDW_1_BB,0.946,0.919,0.347,0.803,0.553,0.631,0.595,0.674,0.595,0.947,0.973
6YEF_1_B,0.95,0.469,0.967,0.406,0.467,0.667,0.867,0.54,0.258,0.968,0.967
6YEF_1_x,0.615,0.55,0.447,0.685,0.58,1.0,1.0,1.0,1.0,0.95,1.0
6YFT_1_RA,0.943,0.0,0.0,0.0,0.0,0.943,0.0,0.943,0.943,0.577,0.0
6YFT_1_RB,0.943,0.0,0.0,0.0,0.0,0.943,0.0,0.943,0.943,0.577,0.0
6YFT_1_RC,0.943,0.0,0.0,0.0,0.0,0.943,0.0,0.943,0.943,0.577,0.0
6YFT_1_RD,0.943,0.0,0.0,0.0,0.0,0.943,0.0,0.943,0.943,0.577,0.0
